Major Category,Subcategory,Keyword,Prompt-Ready Phrase,Tags
Expression + Head Position,Expression Pose,"determined, head turned slightly left","determined expression with firm gaze, subtly set jaw, and controlled brow tension, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"determined, head turned slightly right","determined expression with firm gaze, subtly set jaw, and controlled brow tension, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"serious, head level","serious expression with level gaze and minimal smiling, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"serious, chin slightly down","serious expression with level gaze and minimal smiling, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"serious, chin slightly raised","serious expression with level gaze and minimal smiling, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"serious, head tilted left","serious expression with level gaze and minimal smiling, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"serious, head tilted right","serious expression with level gaze and minimal smiling, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"serious, head turned slightly left","serious expression with level gaze and minimal smiling, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"serious, head turned slightly right","serious expression with level gaze and minimal smiling, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"annoyed, head level","annoyed expression with mild brow lowering, compressed lips, and narrowed eyes, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"annoyed, chin slightly down","annoyed expression with mild brow lowering, compressed lips, and narrowed eyes, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"annoyed, chin slightly raised","annoyed expression with mild brow lowering, compressed lips, and narrowed eyes, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"annoyed, head tilted left","annoyed expression with mild brow lowering, compressed lips, and narrowed eyes, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"annoyed, head tilted right","annoyed expression with mild brow lowering, compressed lips, and narrowed eyes, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"annoyed, head turned slightly left","annoyed expression with mild brow lowering, compressed lips, and narrowed eyes, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"annoyed, head turned slightly right","annoyed expression with mild brow lowering, compressed lips, and narrowed eyes, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"angry, head level","angry expression with lowered drawn brows, tightened eyelids, and firm mouth, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"angry, chin slightly down","angry expression with lowered drawn brows, tightened eyelids, and firm mouth, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"angry, chin slightly raised","angry expression with lowered drawn brows, tightened eyelids, and firm mouth, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"angry, head tilted left","angry expression with lowered drawn brows, tightened eyelids, and firm mouth, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"angry, head tilted right","angry expression with lowered drawn brows, tightened eyelids, and firm mouth, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"angry, head turned slightly left","angry expression with lowered drawn brows, tightened eyelids, and firm mouth, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"angry, head turned slightly right","angry expression with lowered drawn brows, tightened eyelids, and firm mouth, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"furious, head level","intense anger with strongly lowered brows, tense jaw, and high facial muscle activation, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"furious, chin slightly down","intense anger with strongly lowered brows, tense jaw, and high facial muscle activation, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"furious, chin slightly raised","intense anger with strongly lowered brows, tense jaw, and high facial muscle activation, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"furious, head tilted left","intense anger with strongly lowered brows, tense jaw, and high facial muscle activation, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"furious, head tilted right","intense anger with strongly lowered brows, tense jaw, and high facial muscle activation, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"furious, head turned slightly left","intense anger with strongly lowered brows, tense jaw, and high facial muscle activation, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"furious, head turned slightly right","intense anger with strongly lowered brows, tense jaw, and high facial muscle activation, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"sad, head level","sad expression with inner brows slightly raised, softened eyes, and downturned mouth corners, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"sad, chin slightly down","sad expression with inner brows slightly raised, softened eyes, and downturned mouth corners, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"sad, chin slightly raised","sad expression with inner brows slightly raised, softened eyes, and downturned mouth corners, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"sad, head tilted left","sad expression with inner brows slightly raised, softened eyes, and downturned mouth corners, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"sad, head tilted right","sad expression with inner brows slightly raised, softened eyes, and downturned mouth corners, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"sad, head turned slightly left","sad expression with inner brows slightly raised, softened eyes, and downturned mouth corners, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"sad, head turned slightly right","sad expression with inner brows slightly raised, softened eyes, and downturned mouth corners, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"disappointed, head level","disappointed expression with lowered gaze, subdued mouth, and mild inner-brow lift, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"disappointed, chin slightly down","disappointed expression with lowered gaze, subdued mouth, and mild inner-brow lift, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"disappointed, chin slightly raised","disappointed expression with lowered gaze, subdued mouth, and mild inner-brow lift, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"disappointed, head tilted left","disappointed expression with lowered gaze, subdued mouth, and mild inner-brow lift, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"disappointed, head tilted right","disappointed expression with lowered gaze, subdued mouth, and mild inner-brow lift, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"disappointed, head turned slightly left","disappointed expression with lowered gaze, subdued mouth, and mild inner-brow lift, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"disappointed, head turned slightly right","disappointed expression with lowered gaze, subdued mouth, and mild inner-brow lift, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"worried, head level","worried expression with raised inner brows, tense eyes, and slightly parted lips, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"worried, chin slightly down","worried expression with raised inner brows, tense eyes, and slightly parted lips, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"worried, chin slightly raised","worried expression with raised inner brows, tense eyes, and slightly parted lips, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"worried, head tilted left","worried expression with raised inner brows, tense eyes, and slightly parted lips, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"worried, head tilted right","worried expression with raised inner brows, tense eyes, and slightly parted lips, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"worried, head turned slightly left","worried expression with raised inner brows, tense eyes, and slightly parted lips, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"worried, head turned slightly right","worried expression with raised inner brows, tense eyes, and slightly parted lips, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"anxious, head level","anxious expression with visible brow tension, alert eyes, and restrained mouth tension, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"anxious, chin slightly down","anxious expression with visible brow tension, alert eyes, and restrained mouth tension, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"anxious, chin slightly raised","anxious expression with visible brow tension, alert eyes, and restrained mouth tension, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"anxious, head tilted left","anxious expression with visible brow tension, alert eyes, and restrained mouth tension, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"anxious, head tilted right","anxious expression with visible brow tension, alert eyes, and restrained mouth tension, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"anxious, head turned slightly left","anxious expression with visible brow tension, alert eyes, and restrained mouth tension, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"anxious, head turned slightly right","anxious expression with visible brow tension, alert eyes, and restrained mouth tension, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"fearful, head level","fearful expression with raised drawn brows, widened eyes, and tense parted lips, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"fearful, chin slightly down","fearful expression with raised drawn brows, widened eyes, and tense parted lips, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"fearful, chin slightly raised","fearful expression with raised drawn brows, widened eyes, and tense parted lips, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"fearful, head tilted left","fearful expression with raised drawn brows, widened eyes, and tense parted lips, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"fearful, head tilted right","fearful expression with raised drawn brows, widened eyes, and tense parted lips, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"fearful, head turned slightly left","fearful expression with raised drawn brows, widened eyes, and tense parted lips, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"fearful, head turned slightly right","fearful expression with raised drawn brows, widened eyes, and tense parted lips, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"disgusted, head level","disgust expression with raised upper lip, nose wrinkling, and lowered brow tension, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"disgusted, chin slightly down","disgust expression with raised upper lip, nose wrinkling, and lowered brow tension, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"disgusted, chin slightly raised","disgust expression with raised upper lip, nose wrinkling, and lowered brow tension, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"disgusted, head tilted left","disgust expression with raised upper lip, nose wrinkling, and lowered brow tension, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"disgusted, head tilted right","disgust expression with raised upper lip, nose wrinkling, and lowered brow tension, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"disgusted, head turned slightly left","disgust expression with raised upper lip, nose wrinkling, and lowered brow tension, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"disgusted, head turned slightly right","disgust expression with raised upper lip, nose wrinkling, and lowered brow tension, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"embarrassed, head level","embarrassed expression with shy smile, slight gaze avoidance, and cheek tension, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"embarrassed, chin slightly down","embarrassed expression with shy smile, slight gaze avoidance, and cheek tension, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"embarrassed, chin slightly raised","embarrassed expression with shy smile, slight gaze avoidance, and cheek tension, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"embarrassed, head tilted left","embarrassed expression with shy smile, slight gaze avoidance, and cheek tension, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"embarrassed, head tilted right","embarrassed expression with shy smile, slight gaze avoidance, and cheek tension, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"embarrassed, head turned slightly left","embarrassed expression with shy smile, slight gaze avoidance, and cheek tension, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"embarrassed, head turned slightly right","embarrassed expression with shy smile, slight gaze avoidance, and cheek tension, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"bashful, head level","bashful expression with small smile, lowered gaze, and gentle head inclination, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"bashful, chin slightly down","bashful expression with small smile, lowered gaze, and gentle head inclination, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"bashful, chin slightly raised","bashful expression with small smile, lowered gaze, and gentle head inclination, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"bashful, head tilted left","bashful expression with small smile, lowered gaze, and gentle head inclination, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"bashful, head tilted right","bashful expression with small smile, lowered gaze, and gentle head inclination, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"bashful, head turned slightly left","bashful expression with small smile, lowered gaze, and gentle head inclination, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"bashful, head turned slightly right","bashful expression with small smile, lowered gaze, and gentle head inclination, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"proud, head level","proud expression with lifted chin, restrained smile, and confident eyes, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"proud, chin slightly down","proud expression with lifted chin, restrained smile, and confident eyes, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"proud, chin slightly raised","proud expression with lifted chin, restrained smile, and confident eyes, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"proud, head tilted left","proud expression with lifted chin, restrained smile, and confident eyes, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"proud, head tilted right","proud expression with lifted chin, restrained smile, and confident eyes, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"proud, head turned slightly left","proud expression with lifted chin, restrained smile, and confident eyes, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"proud, head turned slightly right","proud expression with lifted chin, restrained smile, and confident eyes, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"confident, head level","confident expression with steady direct gaze and subtle controlled smile, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"confident, chin slightly down","confident expression with steady direct gaze and subtle controlled smile, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"confident, chin slightly raised","confident expression with steady direct gaze and subtle controlled smile, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"confident, head tilted left","confident expression with steady direct gaze and subtle controlled smile, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"confident, head tilted right","confident expression with steady direct gaze and subtle controlled smile, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"confident, head turned slightly left","confident expression with steady direct gaze and subtle controlled smile, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"confident, head turned slightly right","confident expression with steady direct gaze and subtle controlled smile, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"playful, head level","playful expression with lively eyes, subtle brow movement, and teasing half-smile, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"playful, chin slightly down","playful expression with lively eyes, subtle brow movement, and teasing half-smile, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"playful, chin slightly raised","playful expression with lively eyes, subtle brow movement, and teasing half-smile, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"playful, head tilted left","playful expression with lively eyes, subtle brow movement, and teasing half-smile, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"playful, head tilted right","playful expression with lively eyes, subtle brow movement, and teasing half-smile, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"playful, head turned slightly left","playful expression with lively eyes, subtle brow movement, and teasing half-smile, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"playful, head turned slightly right","playful expression with lively eyes, subtle brow movement, and teasing half-smile, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"mischievous, head level","mischievous expression with knowing half-smile and slightly narrowed lively eyes, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"mischievous, chin slightly down","mischievous expression with knowing half-smile and slightly narrowed lively eyes, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"mischievous, chin slightly raised","mischievous expression with knowing half-smile and slightly narrowed lively eyes, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"mischievous, head tilted left","mischievous expression with knowing half-smile and slightly narrowed lively eyes, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"mischievous, head tilted right","mischievous expression with knowing half-smile and slightly narrowed lively eyes, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"mischievous, head turned slightly left","mischievous expression with knowing half-smile and slightly narrowed lively eyes, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"mischievous, head turned slightly right","mischievous expression with knowing half-smile and slightly narrowed lively eyes, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"teasing, head level","teasing expression with asymmetric smile and playful eye contact, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"teasing, chin slightly down","teasing expression with asymmetric smile and playful eye contact, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"teasing, chin slightly raised","teasing expression with asymmetric smile and playful eye contact, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"teasing, head tilted left","teasing expression with asymmetric smile and playful eye contact, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"teasing, head tilted right","teasing expression with asymmetric smile and playful eye contact, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"teasing, head turned slightly left","teasing expression with asymmetric smile and playful eye contact, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"teasing, head turned slightly right","teasing expression with asymmetric smile and playful eye contact, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"smirk, head level","asymmetric smirk with one mouth corner raised, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"smirk, chin slightly down","asymmetric smirk with one mouth corner raised, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"smirk, chin slightly raised","asymmetric smirk with one mouth corner raised, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"smirk, head tilted left","asymmetric smirk with one mouth corner raised, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"smirk, head tilted right","asymmetric smirk with one mouth corner raised, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"smirk, head turned slightly left","asymmetric smirk with one mouth corner raised, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"smirk, head turned slightly right","asymmetric smirk with one mouth corner raised, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"half-smile, head level","subtle half-smile with one side of the mouth slightly more active, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"half-smile, chin slightly down","subtle half-smile with one side of the mouth slightly more active, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"half-smile, chin slightly raised","subtle half-smile with one side of the mouth slightly more active, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"half-smile, head tilted left","subtle half-smile with one side of the mouth slightly more active, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"half-smile, head tilted right","subtle half-smile with one side of the mouth slightly more active, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"half-smile, head turned slightly left","subtle half-smile with one side of the mouth slightly more active, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"half-smile, head turned slightly right","subtle half-smile with one side of the mouth slightly more active, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"pout, head level","soft pout with lips gently projected forward, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"pout, chin slightly down","soft pout with lips gently projected forward, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"pout, chin slightly raised","soft pout with lips gently projected forward, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"pout, head tilted left","soft pout with lips gently projected forward, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"pout, head tilted right","soft pout with lips gently projected forward, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"pout, head turned slightly left","soft pout with lips gently projected forward, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"pout, head turned slightly right","soft pout with lips gently projected forward, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"mock pout, head level","playful exaggerated pout without distress, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"mock pout, chin slightly down","playful exaggerated pout without distress, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"mock pout, chin slightly raised","playful exaggerated pout without distress, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"mock pout, head tilted left","playful exaggerated pout without distress, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"mock pout, head tilted right","playful exaggerated pout without distress, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"mock pout, head turned slightly left","playful exaggerated pout without distress, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"mock pout, head turned slightly right","playful exaggerated pout without distress, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"eye roll, head level","eyes rolling upward with mildly exasperated facial tension, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"eye roll, chin slightly down","eyes rolling upward with mildly exasperated facial tension, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"eye roll, chin slightly raised","eyes rolling upward with mildly exasperated facial tension, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"eye roll, head tilted left","eyes rolling upward with mildly exasperated facial tension, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"eye roll, head tilted right","eyes rolling upward with mildly exasperated facial tension, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"eye roll, head turned slightly left","eyes rolling upward with mildly exasperated facial tension, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"eye roll, head turned slightly right","eyes rolling upward with mildly exasperated facial tension, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"side-eye, head level","eyes shifted sideways while head remains mostly forward, conveying skeptical attention, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"side-eye, chin slightly down","eyes shifted sideways while head remains mostly forward, conveying skeptical attention, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"side-eye, chin slightly raised","eyes shifted sideways while head remains mostly forward, conveying skeptical attention, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"side-eye, head tilted left","eyes shifted sideways while head remains mostly forward, conveying skeptical attention, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
