Major Category,Subcategory,Keyword,Prompt-Ready Phrase,Tags
Color + Shape,Combination,mocha squoval nails,"balanced square-oval shape with softened corners, finished in mocha brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mocha oval nails,"smooth oval silhouette with gently rounded tip, finished in mocha brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mocha almond nails,"tapered almond silhouette with softly pointed tip, finished in mocha brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mocha coffin nails,"tapered sidewalls ending in a flat squared tip, finished in mocha brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mocha ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in mocha brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mocha stiletto nails,"long sharply tapered pointed nail shape, finished in mocha brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mocha mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in mocha brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,mocha lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in mocha brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,chocolate brown round nails,"rounded nail tips following the natural fingertip curve, finished in chocolate-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,chocolate brown soft square nails,"square nail shape with subtly softened corners, finished in chocolate-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,chocolate brown square nails,"straight sidewalls with a flat square free edge, finished in chocolate-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,chocolate brown tapered square nails,"square free edge with gently tapered sidewalls, finished in chocolate-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,chocolate brown squoval nails,"balanced square-oval shape with softened corners, finished in chocolate-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,chocolate brown oval nails,"smooth oval silhouette with gently rounded tip, finished in chocolate-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,chocolate brown almond nails,"tapered almond silhouette with softly pointed tip, finished in chocolate-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,chocolate brown coffin nails,"tapered sidewalls ending in a flat squared tip, finished in chocolate-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,chocolate brown ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in chocolate-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,chocolate brown stiletto nails,"long sharply tapered pointed nail shape, finished in chocolate-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,chocolate brown mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in chocolate-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,chocolate brown lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in chocolate-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,espresso brown round nails,"rounded nail tips following the natural fingertip curve, finished in espresso-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,espresso brown soft square nails,"square nail shape with subtly softened corners, finished in espresso-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,espresso brown square nails,"straight sidewalls with a flat square free edge, finished in espresso-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,espresso brown tapered square nails,"square free edge with gently tapered sidewalls, finished in espresso-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,espresso brown squoval nails,"balanced square-oval shape with softened corners, finished in espresso-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,espresso brown oval nails,"smooth oval silhouette with gently rounded tip, finished in espresso-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,espresso brown almond nails,"tapered almond silhouette with softly pointed tip, finished in espresso-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,espresso brown coffin nails,"tapered sidewalls ending in a flat squared tip, finished in espresso-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,espresso brown ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in espresso-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,espresso brown stiletto nails,"long sharply tapered pointed nail shape, finished in espresso-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,espresso brown mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in espresso-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,espresso brown lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in espresso-brown polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft white round nails,"rounded nail tips following the natural fingertip curve, finished in soft white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft white soft square nails,"square nail shape with subtly softened corners, finished in soft white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft white square nails,"straight sidewalls with a flat square free edge, finished in soft white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft white tapered square nails,"square free edge with gently tapered sidewalls, finished in soft white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft white squoval nails,"balanced square-oval shape with softened corners, finished in soft white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft white oval nails,"smooth oval silhouette with gently rounded tip, finished in soft white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft white almond nails,"tapered almond silhouette with softly pointed tip, finished in soft white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft white coffin nails,"tapered sidewalls ending in a flat squared tip, finished in soft white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft white ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in soft white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft white stiletto nails,"long sharply tapered pointed nail shape, finished in soft white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft white mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in soft white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft white lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in soft white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,milky white round nails,"rounded nail tips following the natural fingertip curve, finished in milky white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,milky white soft square nails,"square nail shape with subtly softened corners, finished in milky white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,milky white square nails,"straight sidewalls with a flat square free edge, finished in milky white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,milky white tapered square nails,"square free edge with gently tapered sidewalls, finished in milky white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,milky white squoval nails,"balanced square-oval shape with softened corners, finished in milky white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,milky white oval nails,"smooth oval silhouette with gently rounded tip, finished in milky white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,milky white almond nails,"tapered almond silhouette with softly pointed tip, finished in milky white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,milky white coffin nails,"tapered sidewalls ending in a flat squared tip, finished in milky white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,milky white ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in milky white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,milky white stiletto nails,"long sharply tapered pointed nail shape, finished in milky white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,milky white mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in milky white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,milky white lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in milky white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bright white round nails,"rounded nail tips following the natural fingertip curve, finished in bright white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bright white soft square nails,"square nail shape with subtly softened corners, finished in bright white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bright white square nails,"straight sidewalls with a flat square free edge, finished in bright white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bright white tapered square nails,"square free edge with gently tapered sidewalls, finished in bright white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bright white squoval nails,"balanced square-oval shape with softened corners, finished in bright white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bright white oval nails,"smooth oval silhouette with gently rounded tip, finished in bright white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bright white almond nails,"tapered almond silhouette with softly pointed tip, finished in bright white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bright white coffin nails,"tapered sidewalls ending in a flat squared tip, finished in bright white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bright white ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in bright white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bright white stiletto nails,"long sharply tapered pointed nail shape, finished in bright white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bright white mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in bright white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bright white lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in bright white polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,black round nails,"rounded nail tips following the natural fingertip curve, finished in black polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,black soft square nails,"square nail shape with subtly softened corners, finished in black polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,black square nails,"straight sidewalls with a flat square free edge, finished in black polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,black tapered square nails,"square free edge with gently tapered sidewalls, finished in black polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,black squoval nails,"balanced square-oval shape with softened corners, finished in black polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,black oval nails,"smooth oval silhouette with gently rounded tip, finished in black polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,black almond nails,"tapered almond silhouette with softly pointed tip, finished in black polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,black coffin nails,"tapered sidewalls ending in a flat squared tip, finished in black polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,black ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in black polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,black stiletto nails,"long sharply tapered pointed nail shape, finished in black polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,black mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in black polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,black lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in black polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,charcoal round nails,"rounded nail tips following the natural fingertip curve, finished in charcoal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,charcoal soft square nails,"square nail shape with subtly softened corners, finished in charcoal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,charcoal square nails,"straight sidewalls with a flat square free edge, finished in charcoal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,charcoal tapered square nails,"square free edge with gently tapered sidewalls, finished in charcoal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,charcoal squoval nails,"balanced square-oval shape with softened corners, finished in charcoal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,charcoal oval nails,"smooth oval silhouette with gently rounded tip, finished in charcoal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,charcoal almond nails,"tapered almond silhouette with softly pointed tip, finished in charcoal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,charcoal coffin nails,"tapered sidewalls ending in a flat squared tip, finished in charcoal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,charcoal ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in charcoal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,charcoal stiletto nails,"long sharply tapered pointed nail shape, finished in charcoal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,charcoal mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in charcoal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,charcoal lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in charcoal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,silver round nails,"rounded nail tips following the natural fingertip curve, finished in silver polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,silver soft square nails,"square nail shape with subtly softened corners, finished in silver polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,silver square nails,"straight sidewalls with a flat square free edge, finished in silver polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,silver tapered square nails,"square free edge with gently tapered sidewalls, finished in silver polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,silver squoval nails,"balanced square-oval shape with softened corners, finished in silver polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,silver oval nails,"smooth oval silhouette with gently rounded tip, finished in silver polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,silver almond nails,"tapered almond silhouette with softly pointed tip, finished in silver polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,silver coffin nails,"tapered sidewalls ending in a flat squared tip, finished in silver polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,silver ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in silver polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,silver stiletto nails,"long sharply tapered pointed nail shape, finished in silver polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,silver mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in silver polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,silver lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in silver polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gunmetal round nails,"rounded nail tips following the natural fingertip curve, finished in gunmetal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gunmetal soft square nails,"square nail shape with subtly softened corners, finished in gunmetal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gunmetal square nails,"straight sidewalls with a flat square free edge, finished in gunmetal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gunmetal tapered square nails,"square free edge with gently tapered sidewalls, finished in gunmetal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gunmetal squoval nails,"balanced square-oval shape with softened corners, finished in gunmetal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gunmetal oval nails,"smooth oval silhouette with gently rounded tip, finished in gunmetal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gunmetal almond nails,"tapered almond silhouette with softly pointed tip, finished in gunmetal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gunmetal coffin nails,"tapered sidewalls ending in a flat squared tip, finished in gunmetal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gunmetal ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in gunmetal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gunmetal stiletto nails,"long sharply tapered pointed nail shape, finished in gunmetal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gunmetal mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in gunmetal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gunmetal lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in gunmetal gray polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gold round nails,"rounded nail tips following the natural fingertip curve, finished in gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gold soft square nails,"square nail shape with subtly softened corners, finished in gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gold square nails,"straight sidewalls with a flat square free edge, finished in gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gold tapered square nails,"square free edge with gently tapered sidewalls, finished in gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gold squoval nails,"balanced square-oval shape with softened corners, finished in gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gold oval nails,"smooth oval silhouette with gently rounded tip, finished in gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gold almond nails,"tapered almond silhouette with softly pointed tip, finished in gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gold coffin nails,"tapered sidewalls ending in a flat squared tip, finished in gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gold ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gold stiletto nails,"long sharply tapered pointed nail shape, finished in gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gold mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,gold lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,champagne gold round nails,"rounded nail tips following the natural fingertip curve, finished in champagne-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,champagne gold soft square nails,"square nail shape with subtly softened corners, finished in champagne-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,champagne gold square nails,"straight sidewalls with a flat square free edge, finished in champagne-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,champagne gold tapered square nails,"square free edge with gently tapered sidewalls, finished in champagne-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,champagne gold squoval nails,"balanced square-oval shape with softened corners, finished in champagne-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,champagne gold oval nails,"smooth oval silhouette with gently rounded tip, finished in champagne-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,champagne gold almond nails,"tapered almond silhouette with softly pointed tip, finished in champagne-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,champagne gold coffin nails,"tapered sidewalls ending in a flat squared tip, finished in champagne-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,champagne gold ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in champagne-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,champagne gold stiletto nails,"long sharply tapered pointed nail shape, finished in champagne-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,champagne gold mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in champagne-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,champagne gold lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in champagne-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose gold round nails,"rounded nail tips following the natural fingertip curve, finished in rose-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose gold soft square nails,"square nail shape with subtly softened corners, finished in rose-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose gold square nails,"straight sidewalls with a flat square free edge, finished in rose-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose gold tapered square nails,"square free edge with gently tapered sidewalls, finished in rose-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose gold squoval nails,"balanced square-oval shape with softened corners, finished in rose-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose gold oval nails,"smooth oval silhouette with gently rounded tip, finished in rose-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose gold almond nails,"tapered almond silhouette with softly pointed tip, finished in rose-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose gold coffin nails,"tapered sidewalls ending in a flat squared tip, finished in rose-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose gold ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in rose-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose gold stiletto nails,"long sharply tapered pointed nail shape, finished in rose-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose gold mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in rose-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,rose gold lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in rose-gold polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,cherry red round nails,"rounded nail tips following the natural fingertip curve, finished in cherry red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,cherry red soft square nails,"square nail shape with subtly softened corners, finished in cherry red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,cherry red square nails,"straight sidewalls with a flat square free edge, finished in cherry red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,cherry red tapered square nails,"square free edge with gently tapered sidewalls, finished in cherry red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,cherry red squoval nails,"balanced square-oval shape with softened corners, finished in cherry red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,cherry red oval nails,"smooth oval silhouette with gently rounded tip, finished in cherry red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,cherry red almond nails,"tapered almond silhouette with softly pointed tip, finished in cherry red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,cherry red coffin nails,"tapered sidewalls ending in a flat squared tip, finished in cherry red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,cherry red ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in cherry red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,cherry red stiletto nails,"long sharply tapered pointed nail shape, finished in cherry red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,cherry red mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in cherry red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,cherry red lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in cherry red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,true red round nails,"rounded nail tips following the natural fingertip curve, finished in true red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,true red soft square nails,"square nail shape with subtly softened corners, finished in true red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,true red square nails,"straight sidewalls with a flat square free edge, finished in true red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
