Major Category,Subcategory,Keyword,Prompt-Ready Phrase,Tags
Hair Color Combinations,Base + Modifier,"ash blonde hair, with face-framing highlights","ash-blonde hair with cool smoky reflectance, face-framing highlights brightening the front sections",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"ash blonde hair, with subtle highlights","ash-blonde hair with cool smoky reflectance, subtle highlights adding tonal variation through the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"ash blonde hair, with chunky highlights","ash-blonde hair with cool smoky reflectance, chunky contrasting highlights visibly separated from the base color",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"ash blonde hair, with lowlights","ash-blonde hair with cool smoky reflectance, lowlights deepening selected sections for dimensional contrast",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"ash blonde hair, with balayage","ash-blonde hair with cool smoky reflectance, balayage-style hand-painted tonal transition from deeper roots to lighter lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"ash blonde hair, with ombre","ash-blonde hair with cool smoky reflectance, ombre color transition shifting from darker roots to lighter ends",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"platinum blonde hair, with darker roots","platinum-blonde hair with extremely light cool brightness, darker roots visible at the scalp with lighter color through the lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"platinum blonde hair, with lighter ends","platinum-blonde hair with extremely light cool brightness, lighter ends through the lower lengths of the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"platinum blonde hair, with face-framing highlights","platinum-blonde hair with extremely light cool brightness, face-framing highlights brightening the front sections",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"platinum blonde hair, with subtle highlights","platinum-blonde hair with extremely light cool brightness, subtle highlights adding tonal variation through the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"platinum blonde hair, with chunky highlights","platinum-blonde hair with extremely light cool brightness, chunky contrasting highlights visibly separated from the base color",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"platinum blonde hair, with lowlights","platinum-blonde hair with extremely light cool brightness, lowlights deepening selected sections for dimensional contrast",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"platinum blonde hair, with balayage","platinum-blonde hair with extremely light cool brightness, balayage-style hand-painted tonal transition from deeper roots to lighter lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"platinum blonde hair, with ombre","platinum-blonde hair with extremely light cool brightness, ombre color transition shifting from darker roots to lighter ends",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"silver blonde hair, with darker roots","silver-blonde hair with icy cool reflectance, darker roots visible at the scalp with lighter color through the lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"silver blonde hair, with lighter ends","silver-blonde hair with icy cool reflectance, lighter ends through the lower lengths of the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"silver blonde hair, with face-framing highlights","silver-blonde hair with icy cool reflectance, face-framing highlights brightening the front sections",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"silver blonde hair, with subtle highlights","silver-blonde hair with icy cool reflectance, subtle highlights adding tonal variation through the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"silver blonde hair, with chunky highlights","silver-blonde hair with icy cool reflectance, chunky contrasting highlights visibly separated from the base color",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"silver blonde hair, with lowlights","silver-blonde hair with icy cool reflectance, lowlights deepening selected sections for dimensional contrast",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"silver blonde hair, with balayage","silver-blonde hair with icy cool reflectance, balayage-style hand-painted tonal transition from deeper roots to lighter lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"silver blonde hair, with ombre","silver-blonde hair with icy cool reflectance, ombre color transition shifting from darker roots to lighter ends",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"gray hair, with darker roots","gray hair with visible silver tonal character, darker roots visible at the scalp with lighter color through the lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"gray hair, with lighter ends","gray hair with visible silver tonal character, lighter ends through the lower lengths of the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"gray hair, with face-framing highlights","gray hair with visible silver tonal character, face-framing highlights brightening the front sections",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"gray hair, with subtle highlights","gray hair with visible silver tonal character, subtle highlights adding tonal variation through the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"gray hair, with chunky highlights","gray hair with visible silver tonal character, chunky contrasting highlights visibly separated from the base color",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"gray hair, with lowlights","gray hair with visible silver tonal character, lowlights deepening selected sections for dimensional contrast",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"gray hair, with balayage","gray hair with visible silver tonal character, balayage-style hand-painted tonal transition from deeper roots to lighter lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"gray hair, with ombre","gray hair with visible silver tonal character, ombre color transition shifting from darker roots to lighter ends",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"silver hair, with darker roots","silver hair with metallic cool brightness, darker roots visible at the scalp with lighter color through the lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"silver hair, with lighter ends","silver hair with metallic cool brightness, lighter ends through the lower lengths of the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"silver hair, with face-framing highlights","silver hair with metallic cool brightness, face-framing highlights brightening the front sections",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"silver hair, with subtle highlights","silver hair with metallic cool brightness, subtle highlights adding tonal variation through the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"silver hair, with chunky highlights","silver hair with metallic cool brightness, chunky contrasting highlights visibly separated from the base color",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"silver hair, with lowlights","silver hair with metallic cool brightness, lowlights deepening selected sections for dimensional contrast",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"silver hair, with balayage","silver hair with metallic cool brightness, balayage-style hand-painted tonal transition from deeper roots to lighter lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"silver hair, with ombre","silver hair with metallic cool brightness, ombre color transition shifting from darker roots to lighter ends",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"white hair, with darker roots","white hair with near-absence of pigment, darker roots visible at the scalp with lighter color through the lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"white hair, with lighter ends","white hair with near-absence of pigment, lighter ends through the lower lengths of the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"white hair, with face-framing highlights","white hair with near-absence of pigment, face-framing highlights brightening the front sections",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"white hair, with subtle highlights","white hair with near-absence of pigment, subtle highlights adding tonal variation through the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"white hair, with chunky highlights","white hair with near-absence of pigment, chunky contrasting highlights visibly separated from the base color",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"white hair, with lowlights","white hair with near-absence of pigment, lowlights deepening selected sections for dimensional contrast",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"white hair, with balayage","white hair with near-absence of pigment, balayage-style hand-painted tonal transition from deeper roots to lighter lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"white hair, with ombre","white hair with near-absence of pigment, ombre color transition shifting from darker roots to lighter ends",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"burgundy hair, with darker roots","burgundy hair with deep wine-red coloration, darker roots visible at the scalp with lighter color through the lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"burgundy hair, with lighter ends","burgundy hair with deep wine-red coloration, lighter ends through the lower lengths of the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"burgundy hair, with face-framing highlights","burgundy hair with deep wine-red coloration, face-framing highlights brightening the front sections",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"burgundy hair, with subtle highlights","burgundy hair with deep wine-red coloration, subtle highlights adding tonal variation through the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"burgundy hair, with chunky highlights","burgundy hair with deep wine-red coloration, chunky contrasting highlights visibly separated from the base color",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"burgundy hair, with lowlights","burgundy hair with deep wine-red coloration, lowlights deepening selected sections for dimensional contrast",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"burgundy hair, with balayage","burgundy hair with deep wine-red coloration, balayage-style hand-painted tonal transition from deeper roots to lighter lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"burgundy hair, with ombre","burgundy hair with deep wine-red coloration, ombre color transition shifting from darker roots to lighter ends",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"rose-gold hair, with darker roots","rose-gold hair with soft pink-gold reflectance, darker roots visible at the scalp with lighter color through the lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"rose-gold hair, with lighter ends","rose-gold hair with soft pink-gold reflectance, lighter ends through the lower lengths of the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"rose-gold hair, with face-framing highlights","rose-gold hair with soft pink-gold reflectance, face-framing highlights brightening the front sections",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"rose-gold hair, with subtle highlights","rose-gold hair with soft pink-gold reflectance, subtle highlights adding tonal variation through the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"rose-gold hair, with chunky highlights","rose-gold hair with soft pink-gold reflectance, chunky contrasting highlights visibly separated from the base color",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"rose-gold hair, with lowlights","rose-gold hair with soft pink-gold reflectance, lowlights deepening selected sections for dimensional contrast",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"rose-gold hair, with balayage","rose-gold hair with soft pink-gold reflectance, balayage-style hand-painted tonal transition from deeper roots to lighter lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"rose-gold hair, with ombre","rose-gold hair with soft pink-gold reflectance, ombre color transition shifting from darker roots to lighter ends",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"pastel pink hair, with darker roots","pastel-pink hair with softly tinted fashion color, darker roots visible at the scalp with lighter color through the lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"pastel pink hair, with lighter ends","pastel-pink hair with softly tinted fashion color, lighter ends through the lower lengths of the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"pastel pink hair, with face-framing highlights","pastel-pink hair with softly tinted fashion color, face-framing highlights brightening the front sections",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"pastel pink hair, with subtle highlights","pastel-pink hair with softly tinted fashion color, subtle highlights adding tonal variation through the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"pastel pink hair, with chunky highlights","pastel-pink hair with softly tinted fashion color, chunky contrasting highlights visibly separated from the base color",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"pastel pink hair, with lowlights","pastel-pink hair with softly tinted fashion color, lowlights deepening selected sections for dimensional contrast",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"pastel pink hair, with balayage","pastel-pink hair with softly tinted fashion color, balayage-style hand-painted tonal transition from deeper roots to lighter lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"pastel pink hair, with ombre","pastel-pink hair with softly tinted fashion color, ombre color transition shifting from darker roots to lighter ends",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"lavender hair, with darker roots","lavender hair with soft violet fashion color, darker roots visible at the scalp with lighter color through the lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"lavender hair, with lighter ends","lavender hair with soft violet fashion color, lighter ends through the lower lengths of the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"lavender hair, with face-framing highlights","lavender hair with soft violet fashion color, face-framing highlights brightening the front sections",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"lavender hair, with subtle highlights","lavender hair with soft violet fashion color, subtle highlights adding tonal variation through the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"lavender hair, with chunky highlights","lavender hair with soft violet fashion color, chunky contrasting highlights visibly separated from the base color",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"lavender hair, with lowlights","lavender hair with soft violet fashion color, lowlights deepening selected sections for dimensional contrast",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"lavender hair, with balayage","lavender hair with soft violet fashion color, balayage-style hand-painted tonal transition from deeper roots to lighter lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"lavender hair, with ombre","lavender hair with soft violet fashion color, ombre color transition shifting from darker roots to lighter ends",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"blue hair, with darker roots","blue hair with saturated fashion-color intensity, darker roots visible at the scalp with lighter color through the lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"blue hair, with lighter ends","blue hair with saturated fashion-color intensity, lighter ends through the lower lengths of the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"blue hair, with face-framing highlights","blue hair with saturated fashion-color intensity, face-framing highlights brightening the front sections",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"blue hair, with subtle highlights","blue hair with saturated fashion-color intensity, subtle highlights adding tonal variation through the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"blue hair, with chunky highlights","blue hair with saturated fashion-color intensity, chunky contrasting highlights visibly separated from the base color",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"blue hair, with lowlights","blue hair with saturated fashion-color intensity, lowlights deepening selected sections for dimensional contrast",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"blue hair, with balayage","blue hair with saturated fashion-color intensity, balayage-style hand-painted tonal transition from deeper roots to lighter lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"blue hair, with ombre","blue hair with saturated fashion-color intensity, ombre color transition shifting from darker roots to lighter ends",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"green hair, with darker roots","green hair with saturated fashion-color intensity, darker roots visible at the scalp with lighter color through the lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"green hair, with lighter ends","green hair with saturated fashion-color intensity, lighter ends through the lower lengths of the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"green hair, with face-framing highlights","green hair with saturated fashion-color intensity, face-framing highlights brightening the front sections",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"green hair, with subtle highlights","green hair with saturated fashion-color intensity, subtle highlights adding tonal variation through the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"green hair, with chunky highlights","green hair with saturated fashion-color intensity, chunky contrasting highlights visibly separated from the base color",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"green hair, with lowlights","green hair with saturated fashion-color intensity, lowlights deepening selected sections for dimensional contrast",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"green hair, with balayage","green hair with saturated fashion-color intensity, balayage-style hand-painted tonal transition from deeper roots to lighter lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"green hair, with ombre","green hair with saturated fashion-color intensity, ombre color transition shifting from darker roots to lighter ends",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"teal hair, with darker roots","teal hair with blue-green fashion-color intensity, darker roots visible at the scalp with lighter color through the lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"teal hair, with lighter ends","teal hair with blue-green fashion-color intensity, lighter ends through the lower lengths of the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"teal hair, with face-framing highlights","teal hair with blue-green fashion-color intensity, face-framing highlights brightening the front sections",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"teal hair, with subtle highlights","teal hair with blue-green fashion-color intensity, subtle highlights adding tonal variation through the hair",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"teal hair, with chunky highlights","teal hair with blue-green fashion-color intensity, chunky contrasting highlights visibly separated from the base color",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"teal hair, with lowlights","teal hair with blue-green fashion-color intensity, lowlights deepening selected sections for dimensional contrast",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"teal hair, with balayage","teal hair with blue-green fashion-color intensity, balayage-style hand-painted tonal transition from deeper roots to lighter lengths",hair color dimensional highlights roots
Hair Color Combinations,Base + Modifier,"teal hair, with ombre","teal hair with blue-green fashion-color intensity, ombre color transition shifting from darker roots to lighter ends",hair color dimensional highlights roots
